timestamp	ok	training_active	uptime	learn_calls	infer_calls	errors	neuron_count	current_stage	current_step	ann_loss	cnn_loss	snn_loss	lnn_loss	fno_loss	ann_steps	fno_steps	fno_params	hnn_active	hnn_energy	hnn_energy_deviation	snn_spikes	snn_rate_hz	snn_sparsity	stage2.active_engines	stage2.fep_free_energy	stage2.attention_strength	stage2.warm_start_complete	stage2.inference_time_ms
1.77714e+09	1	1	17908.9	6846	1144	27	150000			22.1046	4.06679e-10	144.662	1.05635e-07	0	1854	3329	34432	1	0.422228	0.492325	86479	0	0	0	0.492325	1	0	9137.22
1.77714e+09	1	1	17976.6	6851	1150	27	150000			22.1481	3.86748e-10	144.961	1.00458e-07	0	1859	3334	34432	1	0.422248	0.492302	495805	0	0	0	0.492302	1	0	9137.07
1.77714e+09	1	1	18038.3	6856	1156	27	150000			22.1416	3.67793e-10	144.892	9.55343e-08	0	1864	3341	34432	1	0.422213	0.492344	135680	0	0	0	0.492344	1	0	9137.55
1.77714e+09	1	1	18107.9	6862	1162	27	150000			22.1538	3.4627e-10	144.95	8.99437e-08	0	1870	3347	34432	1	0.422331	0.492201	123421	0	0	0	0.492201	1	0	9137.67
1.77714e+09	1	1	18175.1	6865	1166	27	150000			22.1446	3.35986e-10	144.869	8.72723e-08	0	1873	3351	34432	1	0.422331	0.492202	548696	0	0	0	0.492202	1	0	9137.16
1.77714e+09	1	1	18236	6871	1173	27	150000			22.1602	3.16324e-10	144.962	8.21651e-08	0	1879	3357	34432	1	0.422469	0.492036	563198	3.12355	0.727172	0	0.492034	1	0	9136.9
1.77714e+09	1	1	18299.4	6879	1180	27	150000			22.1694	2.91886e-10	145.005	7.58174e-08	0	1887	3365	34432	1	0.422469	0.492036	343838	0	0	0	0.492036	1	0	9135.28
1.77714e+09	1	1	18362.2	6886	1187	27	150000			22.217	2.72057e-10	145.295	7.06668e-08	0	1894	3372	34432	1	0.422564	0.491921	73930	0	0	0	0.491921	1	0	9135.07
1.77714e+09	1	1	18433.5	6890	1193	27	150000			22.214	2.61337e-10	145.267	6.78823e-08	0	1898	3377	34432	1	0.422608	0.491868	74013	0	0	0	0.491868	1	0	9135.67
1.77714e+09	1	1	18501.1	6892	1196	27	150000			22.2272	2.56136e-10	145.352	6.65314e-08	0	1900	3381	34432	1	0.422591	0.491889	570291	3.13303	0.726434	0	0.491889	1	0	9135.43
1.77714e+09	1	1	18561.2	6892	1196	28	150000			22.2272	2.56136e-10	145.352	6.65314e-08	0	1900	3381	34432	1	0.422591	0.491889	570291	3.13303	0.726434	0	0.491889	1	0	9135.43
1.77714e+09	1	1	18621.3	6892	1196	28	150000			22.2272	2.56136e-10	145.352	6.65314e-08	0	1900	3381	34432	1	0.422591	0.491889	570291	3.13303	0.726434	0	0.491889	1	0	9135.43
1.77714e+09	1	1	18681.3	6898	1200	29	150000			22.2383	2.41147e-10	145.422	6.2638e-08	0	1906	3389	34432	1	0.422609	0.491867	566308	0.676002	0	0	0.491867	1	0	9135.21
1.77714e+09	1	1	18742.3	6902	1206	29	150000			22.2281	2.31645e-10	145.351	6.01698e-08	0	1910	3394	34432	1	0.422693	0.491766	564807	3.13247	0.726236	0	0.491774	1	0	9135.92
1.77714e+09	1	1	18810.1	6907	1213	29	150000			22.2394	2.20292e-10	145.412	5.72209e-08	0	1915	3400	34432	1	0.422728	0.491724	564569	3.13115	0.726487	0	0.49172	1	0	9135.54
1.77714e+09	1	1	18874.5	6912	1219	29	150000			22.2519	2.09496e-10	145.475	5.44165e-08	0	1920	3406	34432	1	0.422745	0.491704	565616	3.13696	0.726105	0	0.491704	1	0	9135.42
1.77714e+09	1	1	18942.8	6917	1226	29	150000			22.245	1.99228e-10	145.423	5.17495e-08	0	1925	3414	34432	1	0.422723	0.49173	565759	3.13775	0.725892	0	0.491689	1	0	9135.07
1.77714e+09	1	1	19005.2	6921	1234	29	150000			22.2385	1.91378e-10	145.37	4.97104e-08	0	1929	3421	34432	1	0.422731	0.49172	565058	3.13386	0.726061	0	0.491732	1	0	9133.51
1.77714e+09	1	1	19079.5	6927	1241	29	150000			22.2335	1.80179e-10	145.343	4.68014e-08	0	1935	3429	34432	1	0.422788	0.491653	564135	3.12874	0.726546	0	0.491653	1	0	9133.72
1.77714e+09	1	1	19140.5	6930	1245	29	150000			22.2269	1.74827e-10	145.288	4.54113e-08	0	1938	3432	34432	1	0.422887	0.491533	145702353	0	0	0	0.491533	1	0	9134.88
1.77714e+09	1	1	19203.5	6931	1249	29	150000			22.2278	1.73079e-10	145.29	4.49572e-08	0	1939	3433	34432	1	0.422513	0.491983	153818166	853.089	0.0511605	0	0.491985	1	0	9135.31
1.77714e+09	1	1	19275.4	6935	1253	29	150000			22.2271	1.66259e-10	145.283	4.31857e-08	0	1943	3437	34432	1	0.422587	0.491894	148302839	822.501	0.0589738	0	0.491891	1	0	9136.5
1.77714e+09	1	1	19346	6939	1257	29	150000			22.2503	1.59708e-10	145.448	4.1484e-08	0	1947	3441	34432	1	0.422555	0.491933	148317086	822.58	0.0589882	0	0.49194	1	0	9137.79
1.77714e+09	1	1	19414.3	6942	1261	29	150000			22.2639	1.54964e-10	145.54	4.02519e-08	0	1950	3444	34432	1	0.422482	0.49202	143990445	798.584	0.0679906	0	0.492025	1	0	9139.16
1.77714e+09	1	1	19478.7	6945	1264	29	150000			22.2571	1.50362e-10	145.496	3.90564e-08	0	1953	3448	34432	1	0.422474	0.492029	109511607	0	0	0	0.492029	1	0	9140.61
1.77714e+09	1	1	19546.3	6948	1268	29	150000			22.2579	1.45896e-10	145.496	3.78964e-08	0	1956	3453	34432	1	0.422569	0.491916	132411998	0	0	0	0.491916	1	0	9142.09
1.77714e+09	1	1	19617.6	6951	1273	29	150000			22.2443	1.41562e-10	145.399	3.67708e-08	0	1959	3457	34432	1	0.422515	0.49198	144161794	799.534	0.0679984	0	0.49198	1	0	9143.87
1.77714e+09	1	1	19678.7	6954	1277	29	150000			22.2427	1.37358e-10	145.389	3.56787e-08	0	1962	3462	34432	1	0.422484	0.492017	141201717	775.193	0.0803645	0	0.492017	1	0	9144.64
1.77714e+09	1	1	19738.8	6957	1280	29	150000			22.2478	1.33278e-10	145.427	3.4619e-08	0	1965	3465	34432	1	0.422513	0.491983	140809397	773.268	0.0806773	0	0.491983	1	0	9144.87
1.77714e+09	1	1	19800.7	6960	1281	30	150000			22.2652	1.2932e-10	145.548	3.35908e-08	0	1968	3470	34432	1	0.422564	0.491921	141098301	774.655	0.0806296	0	0.491921	1	0	9145.14
1.77714e+09	1	1	19861.5	6962	1285	30	150000			22.2528	1.26746e-10	145.468	3.29223e-08	0	1970	3474	34432	1	0.422563	0.491923	141160957	774.998	0.0805586	0	0.491923	1	0	9146.22
1.77714e+09	1	1	19921.7	6964	1289	30	150000			22.2467	1.24224e-10	145.444	3.22672e-08	0	1972	3477	34432	1	0.422635	0.491836	124973732	693.116	0.122157	0	0.491887	1	0	9147.66
1.77714e+09	1	1	19985.9	6968	1292	30	150000			22.2289	1.19329e-10	145.332	3.09957e-08	0	1976	3481	34432	1	0.422566	0.491919	114982580	0	0	0	0.491919	1	0	9148.67
1.77714e+09	1	1	20060.2	6971	1297	30	150000			22.2294	1.15785e-10	145.332	3.00751e-08	0	1979	3484	34432	1	0.422579	0.491904	125126854	693.965	0.121985	0	0.491916	1	0	9150.85
1.77714e+09	1	1	20129.3	6974	1301	30	150000			22.2164	1.12346e-10	145.255	2.91818e-08	0	1982	3489	34432	1	0.42261	0.491866	16827829	0	0	0	0.491866	1	0	9152.49
1.77714e+09	1	1	20202.9	6978	1305	30	150000			22.2032	1.07919e-10	145.171	2.8032e-08	0	1986	3494	34432	1	0.422661	0.491804	44859693	0	0	0	0.491804	1	0	9153.47
1.77714e+09	1	1	20270.3	6980	1310	30	150000			22.2017	1.04714e-10	145.154	2.71994e-08	0	1988	3499	34432	1	0.422639	0.491831	123372533	677.53	0.127842	0	0.491831	1	0	9154.48
1.77714e+09	1	1	20333.2	6983	1314	30	150000			22.2204	1.01604e-10	145.29	2.63915e-08	0	1991	3503	34432	1	0.422544	0.491946	117036780	642.407	0.128979	0	0.491946	1	0	9155.41
1.77714e+09	1	1	20396.1	6988	1318	30	150000			22.1993	9.76001e-11	145.153	2.53516e-08	0	1996	3507	34432	1	0.422529	0.491964	117056714	642.506	0.128918	0	0.491964	1	0	9156.1
1.77714e+09	1	1	20465.9	6993	1323	30	150000			22.2324	9.28167e-11	145.379	2.41091e-08	0	2001	3512	34432	1	0.42255	0.491939	10950781	0	0	0	0.491939	1	0	9156.38
1.77714e+09	1	1	20543	6999	1329	30	150000			22.2586	8.73851e-11	145.559	2.26983e-08	0	2007	3517	34432	1	0.422504	0.491994	399975	2.2183	0.802757	0	0.492052	1	0	9156.38
1.77714e+09	1	1	20607.4	7004	1335	30	150000			22.2569	8.31024e-11	145.549	2.15858e-08	0	2012	3523	34432	1	0.422437	0.492074	562319	3.11867	0.727888	0	0.492074	1	0	9156.52
1.77714e+09	1	1	20667.5	7011	1341	30	150000			22.2876	7.74569e-11	145.761	2.01194e-08	0	2019	3530	34432	1	0.42253	0.491963	568584	1.55335	0.727506	0	0.491963	1	0	9156.14
1.77714e+09	1	1	20744.5	7017	1348	30	150000			22.2831	7.29241e-11	145.74	1.8942e-08	0	2025	3536	34432	1	0.422577	0.491906	562258	3.11833	0.727697	0	0.491906	1	0	9156.56
1.77714e+09	1	1	20808.5	7025	1354	30	150000			22.2865	6.72903e-11	145.751	1.74787e-08	0	2033	3542	34432	1	0.422604	0.491873	561857	3.11611	0.728066	0	0.491873	1	0	9156.24
1.77714e+09	1	1	20869.5	7030	1360	30	150000			22.2975	6.39924e-11	145.824	1.6622e-08	0	2038	3548	34432	1	0.42265	0.491819	562153	3.11775	0.728159	0	0.491819	1	0	9156.36
1.77714e+09	1	1	20930.1	7031	1360	30	150000			22.3083	6.33525e-11	145.891	1.64558e-08	0	2039	3549	34432	1	0.422665	0.4918	567639	3.11775	0.728159	0	0.4918	1	0	9156.36
1.77714e+09	1	1	20990.7	7034	1362	31	150000			22.3177	6.14709e-11	145.954	1.5967e-08	0	2042	3554	34432	1	0.422674	0.491789	562289	3.11851	0.727667	0	0.491799	1	0	9156.98
1.77714e+09	1	1	21054.3	7040	1368	31	150000			22.3311	5.78736e-11	146.056	1.50327e-08	0	2048	3559	34432	1	0.422675	0.491788	563480	3.12511	0.727375	0	0.491797	1	0	9157.07
1.77714e+09	1	1	21115.7	7047	1375	31	150000			22.3158	5.3942e-11	145.959	1.40114e-08	0	2055	3566	34432	1	0.422663	0.491803	563803	3.1269	0.726878	0	0.49187	1	0	9155.91
1.77714e+09	1	1	21180.9	7054	1383	31	150000			22.324	5.02775e-11	146.003	1.30596e-08	0	2062	3575	34432	1	0.422567	0.491917	562457	3.11944	0.727685	0	0.491917	1	0	9154.25
1.77714e+09	1	1	21241.9	7061	1388	31	150000			22.3566	4.68619e-11	146.218	1.21724e-08	0	2069	3581	34432	1	0.422541	0.491949	219362	0	0	0	0.491949	1	0	9154.47
1.77714e+09	1	1	21319.6	7066	1396	31	150000			22.3426	4.45652e-11	146.132	1.15758e-08	0	2074	3588	34432	1	0.42243	0.492083	564002	3.12801	0.726853	0	0.492079	1	0	9154.38
1.77714e+09	1	1	21387.7	7073	1402	31	150000			22.3631	4.15377e-11	146.28	1.07894e-08	0	2081	3594	34432	1	0.422326	0.492208	561468	3.11395	0.728159	0	0.492205	1	0	9154.43
1.77714e+09	1	1	21448.2	7077	1408	31	150000			22.3481	3.99009e-11	146.184	1.03643e-08	0	2085	3600	34432	1	0.42233	0.492203	25386	0	0	0	0.492203	1	0	9154.35
1.77714e+09	1	1	21525.9	7079	1416	31	150000			22.364	3.91069e-11	146.288	1.0158e-08	0	2087	3601	34432	1	0.421962	0.492645	241618	0	0	0	0.492645	1	0	9153.78
1.77714e+09	1	1	21591.3	7080	1421	32	150000			22.3695	3.87158e-11	146.324	1.00564e-08	0	2088	3601	34432	1	0.421983	0.49262	375525	0	0	0	0.49262	1	0	9153.06
1.77714e+09	1	1	21654.6	7086	1427	32	150000			22.3881	3.64502e-11	146.416	9.46793e-09	0	2094	3607	34432	1	0.421994	0.492606	349176	0	0	0	0.492606	1	0	9152.88
1.77714e+09	1	1	21718.4	7091	1433	32	150000			22.3564	3.43171e-11	146.226	8.91387e-09	0	2099	3613	34432	1	0.421976	0.492628	569344	3.12644	0.726832	0	0.492628	1	0	9153.63
1.77714e+09	1	1	21779.8	7098	1439	32	150000			22.3454	3.23089e-11	146.151	8.39223e-09	0	2106	3619	34432	1	0.421939	0.492673	569205	3.12529	0.727048	0	0.492673	1	0	9153.34
1.77714e+09	1	1	21848.7	7106	1447	32	150000			22.3521	2.98129e-11	146.213	7.74389e-09	0	2114	3627	34432	1	0.421912	0.492705	106287	0	0	0	0.492705	1	0	9151.77
1.77714e+09	1	1	21914.1	7112	1453	32	150000			22.328	2.80682e-11	146.051	7.29072e-09	0	2120	3633	34432	1	0.421966	0.49264	569000	3.1243	0.727048	0	0.49264	1	0	9150.69
1.77714e+09	1	1	21974.2	7112	1453	32	150000			22.328	2.80682e-11	146.051	7.29072e-09	0	2120	3633	34432	1	0.421966	0.49264	569000	3.1243	0.727048	0	0.49264	1	0	9150.69
1.77714e+09	1	1	22041.7	7117	1457	33	150000			22.3013	2.66926e-11	145.892	6.9334e-09	0	2125	3638	34432	1	0.422092	0.492489	562949	3.12217	0.727552	0	0.492548	1	0	9150.98
1.77714e+09	1	1	22103.3	7123	1463	33	150000			22.2561	2.51306e-11	145.588	6.52766e-09	0	2131	3644	34432	1	0.422131	0.492442	565139	3.13431	0.72662	0	0.492452	1	0	9150.63
1.77714e+09	1	1	22173.9	7130	1470	33	150000			22.2368	2.34233e-11	145.469	6.0842e-09	0	2138	3651	34432	1	0.422274	0.49227	563560	3.12555	0.72726	0	0.492263	1	0	9150.49
1.77714e+09	1	1	22236.5	7137	1476	33	150000			22.217	2.18321e-11	145.332	5.67088e-09	0	2145	3657	34432	1	0.422344	0.492186	562716	3.12087	0.72754	0	0.492137	1	0	9150.21
1.77714e+09	1	1	22301	7144	1482	33	150000			22.2199	2.03489e-11	145.356	5.28563e-09	0	2152	3663	34432	1	0.422464	0.492042	563897	3.12742	0.726797	0	0.492122	1	0	9150.05
1.77714e+09	1	1	22361.7	7149	1487	33	150000			22.2123	1.93516e-11	145.329	5.02658e-09	0	2157	3668	34432	1	0.422483	0.492019	564132	3.12873	0.72684	0	0.492019	1	0	9150.83
1.77714e+09	1	1	22424.6	7153	1493	33	150000			22.2216	1.85891e-11	145.378	4.82851e-09	0	2161	3673	34432	1	0.422628	0.491845	564075	3.12841	0.726663	0	0.491835	1	0	9150.9
1.77714e+09	1	1	22493.7	7161	1500	33	150000			22.1962	1.7153e-11	145.212	4.45548e-09	0	2169	3681	34432	1	0.422664	0.491801	564323	3.12979	0.726645	0	0.491801	1	0	9150.52
1.77714e+09	1	1	22557.2	7164	1506	33	150000			22.1913	1.66435e-11	145.19	4.32315e-09	0	2172	3687	34432	1	0.422716	0.491739	563614	3.12585	0.726873	0	0.49171	1	0	9149.46
1.77714e+09	1	1	22618.3	7171	1514	33	150000			22.1702	1.55129e-11	145.073	4.02946e-09	0	2179	3695	34432	1	0.42279	0.49165	563356	3.12442	0.727086	0	0.49165	1	0	9147.76
1.77714e+09	1	1	22686.9	7174	1519	33	150000			22.1619	1.50521e-11	145.028	3.90978e-09	0	2182	3700	34432	1	0.422732	0.49172	321267	0	0	0	0.49172	1	0	9148.13
1.77714e+09	1	1	22750.9	7180	1526	33	150000			22.1665	1.41713e-11	145.078	3.68098e-09	0	2188	3708	34432	1	0.422777	0.491665	263283	0	0	0	0.491665	1	0	9148.21
1.77714e+09	1	1	22821.4	7186	1532	33	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	491915	0	0	0	0.491569	1	0	9147.92
1.77715e+09	1	1	22883.2	7186	1533	33	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	1	22943.3	7186	1533	34	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	1	23003.4	7186	1533	35	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	1	23063.5	7186	1533	35	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	0	23123.6	7186	1533	36	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	0	23183.7	7186	1533	37	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	0	23243.8	7186	1533	38	150000			22.1634	1.3342e-11	145.04	3.46557e-09	0	2194	3714	34432	1	0.422857	0.491569	565372	3.1356	0.726321	0	0.491569	1	0	9147.92
1.77715e+09	1	1	23304	7192	1536	39	150000			22.1853	1.25612e-11	145.207	3.26277e-09	0	2200	3722	34432	1	0.422966	0.491438	141528	0	0	0	0.491438	1	0	9147.29
1.77715e+09	1	1	23369.9	7197	1542	39	150000			22.1952	1.19456e-11	145.249	3.10286e-09	0	2205	3728	34432	1	0.4231	0.491276	428978	0	0	0	0.491276	1	0	9147.47
1.77715e+09	1	1	23432.6	7202	1548	39	150000			22.1847	1.13601e-11	145.176	2.95079e-09	0	2210	3734	34432	1	0.423257	0.491089	407128	0	0	0	0.491089	1	0	9147.32
1.77715e+09	1	1	23495.5	7207	1554	39	150000			22.187	1.08034e-11	145.176	2.80617e-09	0	2215	3740	34432	1	0.423244	0.491104	325941	0	0	0	0.491104	1	0	9147.62
1.77715e+09	1	1	23559.7	7211	1561	39	150000			22.1725	1.02739e-11	145.074	2.66864e-09	0	2219	3747	34432	1	0.423217	0.491136	569876	3.12986	0.72665	0	0.491136	1	0	9147.43
1.77715e+09	1	1	23622.2	7217	1566	39	150000			22.1567	9.77037e-12	144.979	2.53785e-09	0	2225	3752	34432	1	0.423309	0.491026	350969	0	0	0	0.491026	1	0	9147.94
1.77715e+09	1	1	23687.2	7222	1572	39	150000			22.1731	9.29152e-12	145.076	2.41347e-09	0	2230	3758	34432	1	0.423259	0.491086	553488	0	0	0	0.491086	1	0	9147.61
1.77715e+09	1	1	23748	7228	1578	39	150000			22.1217	8.74778e-12	144.697	2.27223e-09	0	2236	3764	34432	1	0.423287	0.491052	530228	0	0	0	0.491052	1	0	9147.71
1.77715e+09	1	1	23809.2	7230	1584	39	150000			22.121	8.48797e-12	144.699	2.20475e-09	0	2238	3767	34432	1	0.422917	0.491497	157302014	863.694	0.0563921	0	0.491497	1	0	9148.56
1.77715e+09	1	1	23871.9	7232	1586	39	150000			22.1378	8.40309e-12	144.808	2.1827e-09	0	2240	3768	34432	1	0.422907	0.491509	110493522	0	0	0	0.491509	1	0	9149.06
1.77715e+09	1	1	23935.4	7236	1590	39	150000			22.1493	8.07197e-12	144.899	2.09669e-09	0	2244	3772	34432	1	0.422946	0.491462	37930608	0	0	0	0.491462	1	0	9150.56
1.77715e+09	1	1	24006.9	7239	1595	39	150000			22.135	7.75391e-12	144.789	2.01407e-09	0	2247	3777	34432	1	0.42299	0.491409	149705666	821.964	0.0579589	0	0.491409	1	0	9151.22
1.77715e+09	1	1	24073.2	7243	1599	39	150000			22.1233	7.52361e-12	144.718	1.95425e-09	0	2251	3780	34432	1	0.42303	0.491361	140635895	779.979	0.078044	0	0.491344	1	0	9152.44
1.77715e+09	1	1	24140.4	7247	1603	39	150000			22.1359	7.22715e-12	144.787	1.87725e-09	0	2255	3784	34432	1	0.423039	0.49135	140648076	780.047	0.0781616	0	0.491351	1	0	9153.51
1.77715e+09	1	1	24206.4	7250	1607	39	150000			22.1338	7.01249e-12	144.776	1.82149e-09	0	2258	3787	34432	1	0.423101	0.491276	140419803	778.781	0.0781511	0	0.491196	1	0	9155.12
1.77715e+09	1	1	24270.7	7253	1611	39	150000			22.1293	6.73617e-12	144.729	1.74972e-09	0	2261	3793	34432	1	0.423164	0.4912	126802757	696.014	0.121645	0	0.4912	1	0	9156.1
1.77715e+09	1	1	24334.3	7255	1615	39	150000			22.1489	6.66881e-12	144.852	1.73222e-09	0	2263	3795	34432	1	0.42319	0.491168	2425941	0	0	0	0.491168	1	0	9157.97
1.77715e+09	1	1	24405.4	7257	1617	39	150000			22.1427	6.5361e-12	144.808	1.69775e-09	0	2265	3799	34432	1	0.423138	0.491231	126625842	695.506	0.121489	0	0.491231	1	0	9158.21
1.77715e+09	1	1	24465.5	7260	1618	40	150000			22.1556	6.34198e-12	144.895	1.64733e-09	0	2268	3804	34432	1	0.423196	0.491161	126839928	696.275	0.121388	0	0.491161	1	0	9158.71
1.77715e+09	1	1	24537.6	7262	1623	40	150000			22.151	6.21577e-12	144.866	1.61454e-09	0	2270	3809	34432	1	0.423193	0.491165	15767971	0	0	0	0.491165	1	0	9159.62
1.77715e+09	1	1	24605.2	7265	1627	40	150000			22.1361	6.03116e-12	144.76	1.56659e-09	0	2273	3812	34432	1	0.423236	0.491113	26752446	0	0	0	0.491113	1	0	9161.48
1.77715e+09	1	1	24676.6	7269	1631	40	150000			22.1385	5.7935e-12	144.757	1.50486e-09	0	2277	3817	34432	1	0.423215	0.491139	116310350	0	0	0	0.491139	1	0	9162.11
1.77715e+09	1	1	24737.5	7274	1636	40	150000			22.1381	5.50957e-12	144.74	1.43111e-09	0	2282	3822	34432	1	0.423271	0.491071	118047853	647.946	0.128284	0	0.491071	1	0	9162.21
1.77715e+09	1	1	24806.8	7277	1640	40	150000			22.1448	5.34593e-12	144.779	1.3886e-09	0	2285	3826	34432	1	0.423297	0.491041	82813920	0	0	0	0.491041	1	0	9163.43
1.77715e+09	1	1	24870.5	7280	1645	40	150000			22.1539	5.13528e-12	144.83	1.33389e-09	0	2288	3831	34432	1	0.423268	0.491075	117863435	647.332	0.128395	0	0.491075	1	0	9164.33
1.77715e+09	1	1	24933.8	7283	1648	40	150000			22.1597	5.03308e-12	144.87	1.30734e-09	0	2291	3834	34432	1	0.423279	0.491061	40941036	0	0	0	0.491061	1	0	9165.84
1.77715e+09	1	1	24995.8	7287	1653	40	150000			22.1493	4.83476e-12	144.806	1.25583e-09	0	2295	3839	34432	1	0.423254	0.491092	21073324	0	0	0	0.491092	1	0	9166.34
1.77715e+09	1	1	25060.4	7291	1658	40	150000			22.1508	4.64425e-12	144.806	1.20634e-09	0	2299	3843	34432	1	0.423247	0.491101	49771451	276.037	0.137482	0	0.491101	1	0	9167.56
1.77715e+09	1	1	25131.1	7296	1664	40	150000			22.1604	4.41664e-12	144.862	1.14722e-09	0	2304	3850	34432	1	0.42337	0.490952	464544	2.5764	0.771872	0	0.490952	1	0	9167.03
1.77715e+09	1	1	25191.3	7299	1668	40	150000			22.1636	4.28546e-12	144.876	1.11315e-09	0	2307	3854	34432	1	0.42334	0.490988	562110	3.01049	0	0	0.490988	1	0	9167.63
1.77715e+09	1	1	25252.1	7304	1674	40	150000			22.1665	4.07543e-12	144.893	1.05859e-09	0	2312	3860	34432	1	0.423272	0.49107	286890	0	0	0	0.49107	1	0	9167.62
1.77715e+09	1	1	25316	7308	1680	40	150000			22.163	3.91484e-12	144.871	1.01688e-09	0	2316	3866	34432	1	0.42324	0.491109	293241	0	0	0	0.491109	1	0	9168.01
1.77715e+09	1	1	25380.5	7315	1686	40	150000			22.1983	3.64889e-12	145.102	9.47797e-10	0	2323	3872	34432	1	0.423161	0.491203	456232	0	0	0	0.491203	1	0	9167.69
1.77715e+09	1	1	25442	7322	1694	40	150000			22.1994	3.401e-12	145.127	8.83409e-10	0	2330	3879	34432	1	0.423138	0.491231	201700	0	0	0	0.491231	1	0	9166.12
1.77715e+09	1	1	25506.3	7326	1697	40	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	1	25566.4	7326	1697	41	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	1	25626.5	7326	1697	42	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	1	25686.6	7326	1697	42	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	1	25746.7	7326	1697	43	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	0	25806.8	7326	1697	44	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	0	25866.9	7326	1697	45	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	0	25927	7326	1697	45	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	0	25987	7326	1697	45	150000			22.1751	3.26699e-12	144.965	8.48599e-10	0	2334	3883	34432	1	0.423091	0.491288	567833	3.11725	0.728282	0	0.491288	1	0	9165.7
1.77715e+09	1	1	26047.1	7329	1699	46	150000			22.1898	3.16996e-12	145.065	8.23395e-10	0	2337	3887	34432	1	0.423163	0.491201	569238	3.12558	0.7274	0	0.491201	1	0	9165.56
1.77715e+09	1	1	26117.1	7334	1706	46	150000			22.1779	3.0146e-12	144.983	7.8304e-10	0	2342	3894	34432	1	0.423401	0.490915	568497	3.12234	0.72762	0	0.490915	1	0	9165.09
1.77715e+09	1	1	26184.2	7340	1714	46	150000			22.1727	2.83818e-12	144.946	7.37217e-10	0	2348	3902	34432	1	0.423541	0.490747	541189	0	0	0	0.490747	1	0	9163.41
1.77715e+09	1	1	26244.8	7347	1720	46	150000			22.2021	2.64537e-12	145.131	6.87134e-10	0	2355	3908	34432	1	0.423567	0.490715	21194	0	0	0	0.490715	1	0	9163.39
1.77715e+09	1	1	26312.8	7356	1727	46	150000			22.2631	2.41659e-12	145.543	6.27709e-10	0	2364	3915	34432	1	0.42345	0.490856	35164	0	0	0	0.490856	1	0	9162.7
1.77715e+09	1	1	26380.2	7362	1732	46	150000			22.2654	2.27518e-12	145.555	5.90976e-10	0	2370	3920	34432	1	0.423473	0.490828	203593	0	0	0	0.490828	1	0	9163.7
1.77715e+09	1	1	26445.9	7367	1739	46	150000			22.2556	2.16367e-12	145.49	5.62012e-10	0	2375	3926	34432	1	0.423508	0.490786	471156	0	0	0	0.490786	1	0	9162.88
1.77715e+09	1	1	26507.2	7371	1745	46	150000			22.2535	2.07841e-12	145.459	5.39866e-10	0	2379	3931	34432	1	0.423651	0.490614	262914	0	0	0	0.490614	1	0	9163.41
